SMAP_L3_SM_P_E_20160124_R17000_001.soil_moisture,SPL3SMP_E,A2016024,Lat13.474722Lon30.806389Samp1Line1,2021148114054,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160125_R17000_001.soil_moisture,SPL3SMP_E,A2016025,Lat13.474722Lon30.806389Samp1Line1,2021148114055,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160126_R17000_001.soil_moisture,SPL3SMP_E,A2016026,Lat13.474722Lon30.806389Samp1Line1,2021148114055,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160127_R17000_001.soil_moisture,SPL3SMP_E,A2016027,Lat13.474722Lon30.806389Samp1Line1,2021148114056,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160128_R17000_001.soil_moisture,SPL3SMP_E,A2016028,Lat13.474722Lon30.806389Samp1Line1,2021148114056,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160129_R17000_001.soil_moisture,SPL3SMP_E,A2016029,Lat13.474722Lon30.806389Samp1Line1,2021148114056,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160130_R17000_001.soil_moisture,SPL3SMP_E,A2016030,Lat13.474722Lon30.806389Samp1Line1,2021148114057,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160131_R17000_001.soil_moisture,SPL3SMP_E,A2016031,Lat13.474722Lon30.806389Samp1Line1,2021148114057,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160201_R17000_001.soil_moisture,SPL3SMP_E,A2016032,Lat13.474722Lon30.806389Samp1Line1,2021148114058,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160202_R17000_001.soil_moisture,SPL3SMP_E,A2016033,Lat13.474722Lon30.806389Samp1Line1,2021148114058,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160203_R17000_001.soil_moisture,SPL3SMP_E,A2016034,Lat13.474722Lon30.806389Samp1Line1,2021148114058,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160204_R17000_001.soil_moisture,SPL3SMP_E,A2016035,Lat13.474722Lon30.806389Samp1Line1,2021148114059,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160205_R17000_001.soil_moisture,SPL3SMP_E,A2016036,Lat13.474722Lon30.806389Samp1Line1,2021148114059,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160206_R17000_001.soil_moisture,SPL3SMP_E,A2016037,Lat13.474722Lon30.806389Samp1Line1,2021148114100,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160207_R17000_001.soil_moisture,SPL3SMP_E,A2016038,Lat13.474722Lon30.806389Samp1Line1,2021148114100,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160208_R17000_001.soil_moisture,SPL3SMP_E,A2016039,Lat13.474722Lon30.806389Samp1Line1,2021148114100,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160209_R17000_001.soil_moisture,SPL3SMP_E,A2016040,Lat13.474722Lon30.806389Samp1Line1,2021148114100,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160210_R17000_001.soil_moisture,SPL3SMP_E,A2016041,Lat13.474722Lon30.806389Samp1Line1,2021148114101,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160211_R17000_001.soil_moisture,SPL3SMP_E,A2016042,Lat13.474722Lon30.806389Samp1Line1,2021148114101,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160212_R17000_001.soil_moisture,SPL3SMP_E,A2016043,Lat13.474722Lon30.806389Samp1Line1,2021148114101,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160213_R17000_001.soil_moisture,SPL3SMP_E,A2016044,Lat13.474722Lon30.806389Samp1Line1,2021148114102,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160214_R17000_001.soil_moisture,SPL3SMP_E,A2016045,Lat13.474722Lon30.806389Samp1Line1,2021148114102,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160215_R17000_001.soil_moisture,SPL3SMP_E,A2016046,Lat13.474722Lon30.806389Samp1Line1,2021148114102,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160216_R17000_001.soil_moisture,SPL3SMP_E,A2016047,Lat13.474722Lon30.806389Samp1Line1,2021148114103,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160217_R17000_001.soil_moisture,SPL3SMP_E,A2016048,Lat13.474722Lon30.806389Samp1Line1,2021148114103,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160218_R17000_001.soil_moisture,SPL3SMP_E,A2016049,Lat13.474722Lon30.806389Samp1Line1,2021148114103,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160219_R17000_002.soil_moisture,SPL3SMP_E,A2016050,Lat13.474722Lon30.806389Samp1Line1,2021148114104,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160220_R17000_002.soil_moisture,SPL3SMP_E,A2016051,Lat13.474722Lon30.806389Samp1Line1,2021148114104,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160221_R17000_002.soil_moisture,SPL3SMP_E,A2016052,Lat13.474722Lon30.806389Samp1Line1,2021148114104,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160222_R17000_002.soil_moisture,SPL3SMP_E,A2016053,Lat13.474722Lon30.806389Samp1Line1,2021148114105,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160223_R17000_002.soil_moisture,SPL3SMP_E,A2016054,Lat13.474722Lon30.806389Samp1Line1,2021148114105,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160224_R17000_002.soil_moisture,SPL3SMP_E,A2016055,Lat13.474722Lon30.806389Samp1Line1,2021148114105,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160225_R17000_002.soil_moisture,SPL3SMP_E,A2016056,Lat13.474722Lon30.806389Samp1Line1,2021148114106,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160226_R17000_002.soil_moisture,SPL3SMP_E,A2016057,Lat13.474722Lon30.806389Samp1Line1,2021148114106,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160227_R17000_002.soil_moisture,SPL3SMP_E,A2016058,Lat13.474722Lon30.806389Samp1Line1,2021148114106,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160228_R17000_002.soil_moisture,SPL3SMP_E,A2016059,Lat13.474722Lon30.806389Samp1Line1,2021148114107,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160229_R17000_002.soil_moisture,SPL3SMP_E,A2016060,Lat13.474722Lon30.806389Samp1Line1,2021148114107,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160301_R17000_002.soil_moisture,SPL3SMP_E,A2016061,Lat13.474722Lon30.806389Samp1Line1,2021148114108,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160302_R17000_002.soil_moisture,SPL3SMP_E,A2016062,Lat13.474722Lon30.806389Samp1Line1,2021148114108,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160303_R17000_002.soil_moisture,SPL3SMP_E,A2016063,Lat13.474722Lon30.806389Samp1Line1,2021148114108,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160304_R17000_002.soil_moisture,SPL3SMP_E,A2016064,Lat13.474722Lon30.806389Samp1Line1,2021148114108,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160305_R17000_002.soil_moisture,SPL3SMP_E,A2016065,Lat13.474722Lon30.806389Samp1Line1,2021148114109,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160306_R17000_002.soil_moisture,SPL3SMP_E,A2016066,Lat13.474722Lon30.806389Samp1Line1,2021148114109,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160307_R17000_002.soil_moisture,SPL3SMP_E,A2016067,Lat13.474722Lon30.806389Samp1Line1,2021148114110,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160308_R17000_001.soil_moisture,SPL3SMP_E,A2016068,Lat13.474722Lon30.806389Samp1Line1,2021148114110,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160309_R17000_001.soil_moisture,SPL3SMP_E,A2016069,Lat13.474722Lon30.806389Samp1Line1,2021148114110,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160310_R17000_001.soil_moisture,SPL3SMP_E,A2016070,Lat13.474722Lon30.806389Samp1Line1,2021148114111,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160311_R17000_001.soil_moisture,SPL3SMP_E,A2016071,Lat13.474722Lon30.806389Samp1Line1,2021148114111,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160312_R17000_001.soil_moisture,SPL3SMP_E,A2016072,Lat13.474722Lon30.806389Samp1Line1,2021148114111,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160313_R17000_001.soil_moisture,SPL3SMP_E,A2016073,Lat13.474722Lon30.806389Samp1Line1,2021148114112,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160314_R17000_001.soil_moisture,SPL3SMP_E,A2016074,Lat13.474722Lon30.806389Samp1Line1,2021148114112,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160315_R17000_001.soil_moisture,SPL3SMP_E,A2016075,Lat13.474722Lon30.806389Samp1Line1,2021148114112,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160316_R17000_001.soil_moisture,SPL3SMP_E,A2016076,Lat13.474722Lon30.806389Samp1Line1,2021148114112,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160317_R17000_001.soil_moisture,SPL3SMP_E,A2016077,Lat13.474722Lon30.806389Samp1Line1,2021148114113,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160318_R17000_001.soil_moisture,SPL3SMP_E,A2016078,Lat13.474722Lon30.806389Samp1Line1,2021148114113,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160319_R17000_001.soil_moisture,SPL3SMP_E,A2016079,Lat13.474722Lon30.806389Samp1Line1,2021148114113,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160320_R17000_001.soil_moisture,SPL3SMP_E,A2016080,Lat13.474722Lon30.806389Samp1Line1,2021148114114,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160321_R17000_001.soil_moisture,SPL3SMP_E,A2016081,Lat13.474722Lon30.806389Samp1Line1,2021148114114,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160322_R17000_001.soil_moisture,SPL3SMP_E,A2016082,Lat13.474722Lon30.806389Samp1Line1,2021148114114,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160323_R17000_001.soil_moisture,SPL3SMP_E,A2016083,Lat13.474722Lon30.806389Samp1Line1,2021148114115,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160324_R17000_001.soil_moisture,SPL3SMP_E,A2016084,Lat13.474722Lon30.806389Samp1Line1,2021148114115,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160325_R17000_001.soil_moisture,SPL3SMP_E,A2016085,Lat13.474722Lon30.806389Samp1Line1,2021148114115,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160326_R17000_001.soil_moisture,SPL3SMP_E,A2016086,Lat13.474722Lon30.806389Samp1Line1,2021148114116,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160327_R17000_001.soil_moisture,SPL3SMP_E,A2016087,Lat13.474722Lon30.806389Samp1Line1,2021148114116,0.02000004,0.02000001,0.022495292,0.02000001,0.02000001,0.02494805,0.02000001,0.02000004,0.026760854
SMAP_L3_SM_P_E_20160328_R17000_001.soil_moisture,SPL3SMP_E,A2016088,Lat13.474722Lon30.806389Samp1Line1,2021148114116,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160329_R17000_001.soil_moisture,SPL3SMP_E,A2016089,Lat13.474722Lon30.806389Samp1Line1,2021148114117,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160330_R17000_001.soil_moisture,SPL3SMP_E,A2016090,Lat13.474722Lon30.806389Samp1Line1,2021148114117,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160331_R17000_001.soil_moisture,SPL3SMP_E,A2016091,Lat13.474722Lon30.806389Samp1Line1,2021148114117,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160401_R17000_001.soil_moisture,SPL3SMP_E,A2016092,Lat13.474722Lon30.806389Samp1Line1,2021148114118,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160402_R17000_001.soil_moisture,SPL3SMP_E,A2016093,Lat13.474722Lon30.806389Samp1Line1,2021148114118,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160403_R17000_001.soil_moisture,SPL3SMP_E,A2016094,Lat13.474722Lon30.806389Samp1Line1,2021148114118,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160404_R17000_002.soil_moisture,SPL3SMP_E,A2016095,Lat13.474722Lon30.806389Samp1Line1,2021148114119,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160405_R17000_002.soil_moisture,SPL3SMP_E,A2016096,Lat13.474722Lon30.806389Samp1Line1,2021148114119,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160406_R17000_002.soil_moisture,SPL3SMP_E,A2016097,Lat13.474722Lon30.806389Samp1Line1,2021148114119,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160407_R17000_002.soil_moisture,SPL3SMP_E,A2016098,Lat13.474722Lon30.806389Samp1Line1,2021148114120,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160408_R17000_002.soil_moisture,SPL3SMP_E,A2016099,Lat13.474722Lon30.806389Samp1Line1,2021148114120,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160409_R17000_002.soil_moisture,SPL3SMP_E,A2016100,Lat13.474722Lon30.806389Samp1Line1,2021148114120,0.02000004,0.02000001,0.02683011,0.02000001,0.02000001,0.029999632,0.02000001,0.023394408,0.030903734
SMAP_L3_SM_P_E_20160410_R17000_002.soil_moisture,SPL3SMP_E,A2016101,Lat13.474722Lon30.806389Samp1Line1,2021148114120,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160411_R17000_002.soil_moisture,SPL3SMP_E,A2016102,Lat13.474722Lon30.806389Samp1Line1,2021148114121,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160412_R17000_002.soil_moisture,SPL3SMP_E,A2016103,Lat13.474722Lon30.806389Samp1Line1,2021148114121,0.02000004,0.02000001,0.021316845,0.02000001,0.02000001,0.021077843,0.02000001,0.02000004,0.020194665
SMAP_L3_SM_P_E_20160413_R17000_001.soil_moisture,SPL3SMP_E,A2016104,Lat13.474722Lon30.806389Samp1Line1,2021148114121,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160414_R17000_002.soil_moisture,SPL3SMP_E,A2016105,Lat13.474722Lon30.806389Samp1Line1,2021148114122,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160415_R17000_002.soil_moisture,SPL3SMP_E,A2016106,Lat13.474722Lon30.806389Samp1Line1,2021148114122,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160416_R17000_002.soil_moisture,SPL3SMP_E,A2016107,Lat13.474722Lon30.806389Samp1Line1,2021148114122,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160417_R17000_002.soil_moisture,SPL3SMP_E,A2016108,Lat13.474722Lon30.806389Samp1Line1,2021148114123,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160418_R17000_002.soil_moisture,SPL3SMP_E,A2016109,Lat13.474722Lon30.806389Samp1Line1,2021148114123,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160419_R17000_002.soil_moisture,SPL3SMP_E,A2016110,Lat13.474722Lon30.806389Samp1Line1,2021148114123,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160420_R17000_002.soil_moisture,SPL3SMP_E,A2016111,Lat13.474722Lon30.806389Samp1Line1,2021148114123,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160421_R17000_002.soil_moisture,SPL3SMP_E,A2016112,Lat13.474722Lon30.806389Samp1Line1,2021148114124,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160422_R17000_002.soil_moisture,SPL3SMP_E,A2016113,Lat13.474722Lon30.806389Samp1Line1,2021148114124,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160423_R17000_002.soil_moisture,SPL3SMP_E,A2016114,Lat13.474722Lon30.806389Samp1Line1,2021148114124,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.023733405,0.026808267,0.02602487
SMAP_L3_SM_P_E_20160424_R17000_002.soil_moisture,SPL3SMP_E,A2016115,Lat13.474722Lon30.806389Samp1Line1,2021148114124,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160425_R17000_002.soil_moisture,SPL3SMP_E,A2016116,Lat13.474722Lon30.806389Samp1Line1,2021148114125,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160426_R17000_001.soil_moisture,SPL3SMP_E,A2016117,Lat13.474722Lon30.806389Samp1Line1,2021148114125,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160427_R17000_002.soil_moisture,SPL3SMP_E,A2016118,Lat13.474722Lon30.806389Samp1Line1,2021148114125,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160428_R17000_002.soil_moisture,SPL3SMP_E,A2016119,Lat13.474722Lon30.806389Samp1Line1,2021148114126,0.02000004,0.02000001,0.01999998,0.020602461,0.02000001,0.02000001,0.02348949,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160429_R17000_002.soil_moisture,SPL3SMP_E,A2016120,Lat13.474722Lon30.806389Samp1Line1,2021148114126,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160430_R17000_002.soil_moisture,SPL3SMP_E,A2016121,Lat13.474722Lon30.806389Samp1Line1,2021148114126,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160502_R17000_002.soil_moisture,SPL3SMP_E,A2016123,Lat13.474722Lon30.806389Samp1Line1,2021148114127,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160503_R17000_002.soil_moisture,SPL3SMP_E,A2016124,Lat13.474722Lon30.806389Samp1Line1,2021148114127,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160504_R17000_002.soil_moisture,SPL3SMP_E,A2016125,Lat13.474722Lon30.806389Samp1Line1,2021148114127,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160505_R17000_002.soil_moisture,SPL3SMP_E,A2016126,Lat13.474722Lon30.806389Samp1Line1,2021148114128,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160506_R17000_002.soil_moisture,SPL3SMP_E,A2016127,Lat13.474722Lon30.806389Samp1Line1,2021148114128,0.021368667,0.02000001,0.01999998,0.021070618,0.02000001,0.02000001,0.02000001,0.02000004,0.02000001
SMAP_L3_SM_P_E_20160507_R17000_002.soil_moisture,SPL3SMP_E,A2016128,Lat13.474722Lon30.806389Samp1Line1,2021148114128,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160508_R17000_002.soil_moisture,SPL3SMP_E,A2016129,Lat13.474722Lon30.806389Samp1Line1,2021148114129,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160509_R17000_002.soil_moisture,SPL3SMP_E,A2016130,Lat13.474722Lon30.806389Samp1Line1,2021148114129,0.023460388,0.020846648,0.01999998,0.02000001,0.02000001,0.022414904,0.02000001,0.02000004,0.022058407
SMAP_L3_SM_P_E_20160510_R17000_002.soil_moisture,SPL3SMP_E,A2016131,Lat13.474722Lon30.806389Samp1Line1,2021148114129,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160511_R17000_002.soil_moisture,SPL3SMP_E,A2016132,Lat13.474722Lon30.806389Samp1Line1,2021148114130,0.021526026,0.021033559,0.01999998,0.025858434,0.022127194,0.02072624,0.028105013,0.02267253,0.02117577
SMAP_L3_SM_P_E_20160512_R17000_002.soil_moisture,SPL3SMP_E,A2016133,Lat13.474722Lon30.806389Samp1Line1,2021148114130,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160513_R17000_002.soil_moisture,SPL3SMP_E,A2016134,Lat13.474722Lon30.806389Samp1Line1,2021148114130,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160514_R17000_002.soil_moisture,SPL3SMP_E,A2016135,Lat13.474722Lon30.806389Samp1Line1,2021148114130,0.02000004,0.025179029,0.021836266,0.021057986,0.025990719,0.024411432,0.022133144,0.025820496,0.024917416
SMAP_L3_SM_P_E_20160515_R17000_002.soil_moisture,SPL3SMP_E,A2016136,Lat13.474722Lon30.806389Samp1Line1,2021148114131,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160516_R17000_002.soil_moisture,SPL3SMP_E,A2016137,Lat13.474722Lon30.806389Samp1Line1,2021148114131,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160517_R17000_002.soil_moisture,SPL3SMP_E,A2016138,Lat13.474722Lon30.806389Samp1Line1,2021148114132,0.02000004,0.02000001,0.022156466,0.02000001,0.02000001,0.025765281,0.02000001,0.020915143,0.028838608
SMAP_L3_SM_P_E_20160518_R17000_002.soil_moisture,SPL3SMP_E,A2016139,Lat13.474722Lon30.806389Samp1Line1,2021148114132,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160519_R17000_002.soil_moisture,SPL3SMP_E,A2016140,Lat13.474722Lon30.806389Samp1Line1,2021148114132,0.088862315,0.07884001,0.076979026,0.09739716,0.08528228,0.08147498,0.10420009,0.09308835,0.08407452
SMAP_L3_SM_P_E_20160520_R17000_002.soil_moisture,SPL3SMP_E,A2016141,Lat13.474722Lon30.806389Samp1Line1,2021148114133,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160521_R17000_002.soil_moisture,SPL3SMP_E,A2016142,Lat13.474722Lon30.806389Samp1Line1,2021148114134,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160522_R17000_002.soil_moisture,SPL3SMP_E,A2016143,Lat13.474722Lon30.806389Samp1Line1,2021148114134,0.056023106,0.050981045,0.041745923,0.06102792,0.052566953,0.045837108,0.067485735,0.05278665,0.046962712
SMAP_L3_SM_P_E_20160523_R17000_002.soil_moisture,SPL3SMP_E,A2016144,Lat13.474722Lon30.806389Samp1Line1,2021148114135,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160524_R17000_001.soil_moisture,SPL3SMP_E,A2016145,Lat13.474722Lon30.806389Samp1Line1,2021148114135,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160525_R17000_002.soil_moisture,SPL3SMP_E,A2016146,Lat13.474722Lon30.806389Samp1Line1,2021148114136,0.02276082,0.020115193,0.020372774,0.020413088,0.02000001,0.02000001,0.02387585,0.025395649,0.02211335
SMAP_L3_SM_P_E_20160526_R17000_002.soil_moisture,SPL3SMP_E,A2016147,Lat13.474722Lon30.806389Samp1Line1,2021148114137,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160527_R17000_002.soil_moisture,SPL3SMP_E,A2016148,Lat13.474722Lon30.806389Samp1Line1,2021148114137,0.02000004,0.02000001,0.021563323,0.02000001,0.024680344,0.027184965,0.02000001,0.02284939,0.025543168
SMAP_L3_SM_P_E_20160528_R17000_002.soil_moisture,SPL3SMP_E,A2016149,Lat13.474722Lon30.806389Samp1Line1,2021148114138,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160529_R17000_002.soil_moisture,SPL3SMP_E,A2016150,Lat13.474722Lon30.806389Samp1Line1,2021148114138,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160530_R17000_002.soil_moisture,SPL3SMP_E,A2016151,Lat13.474722Lon30.806389Samp1Line1,2021148114139,0.02000004,0.02000001,0.021956818,0.02000001,0.02000001,0.025282789,0.02000001,0.026501967,0.029798876
SMAP_L3_SM_P_E_20160531_R17000_002.soil_moisture,SPL3SMP_E,A2016152,Lat13.474722Lon30.806389Samp1Line1,2021148114139,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160601_R17000_002.soil_moisture,SPL3SMP_E,A2016153,Lat13.474722Lon30.806389Samp1Line1,2021148114140,F,F,F,F,F,F,F,F,F
SMAP_L3_SM_P_E_20160602_R17000_002.soil_moisture,SPL3SMP_E,A2016154,Lat13.474722Lon30.806389Samp1Line1,2021148114140,0.02000004,0.02000001,0.01999998,0.02000001,0.02000001,0.02000001,0.02000001,0.02000004,0.021931592
SMAP_L3_SM_P_E_20160603_R17000_002.soil_moisture,SPL3SMP_E,A2016155,Lat13.474722Lon30.806389Samp1Line1,2021148114141,F,F,F,F,F,F,F,F,F
